KK Helios Domzale,team://basketball/kk_helios_domzale,/basketball/kk_helios_domzale
KK Hemofarm Stada,team://basketball/kk_hemofarm_stada,/basketball/kk_hemofarm_stada
KK Partizan,team://basketball/kk_partizan,/basketball/kk_partizan
KK Siroki,team://basketball/kk_siroki,/basketball/kk_siroki
KK Split Croatia,team://basketball/kk_split_croatia,/basketball/kk_split_croatia
KK Union Olimpija,team://basketball/kk_union_olimpija,/basketball/kk_union_olimpija
KK Vojvodina,team://basketball/kk_vojvodina,/basketball/kk_vojvodina
KK Zadar,team://basketball/kk_zadar,/basketball/kk_zadar
KK Zagreb,team://basketball/kk_zagreb,/basketball/kk_zagreb
KK Zagreb Croatia,team://basketball/kk_zagreb_croatia,/basketball/kk_zagreb_croatia
Koln,team://basketball/koln,/basketball/koln
Kolossos,team://basketball/kolossos,/basketball/kolossos
Kr Basket,team://basketball/kr_basket,/basketball/kr_basket
LA D-Fenders,team://basketball/la_d_fenders,/basketball/la_d_fenders
Lappeenranta,team://basketball/lappeenranta,/basketball/lappeenranta
Las Vegas,team://basketball/las_vegas,/basketball/las_vegas
Lawton-Ft. Sill Calvary,team://basketball/lawton_ft_sill_calvary,/basketball/lawton_ft_sill_calvary
Legea Scafati,team://basketball/legea_scafati,/basketball/legea_scafati
Le Mans SB,team://basketball/le_mans_sb,/basketball/le_mans_sb
Lietuvos Rytas,team://basketball/lietuvos_rytas,/basketball/lietuvos_rytas
Lokomotiv Rostv,team://basketball/lokomotiv_rostv,/basketball/lokomotiv_rostv
Lottomatica Roma,team://basketball/lottomatica_roma,/basketball/lottomatica_roma
Ludwigsburg,team://basketball/ludwigsburg,/basketball/ludwigsburg
Lyon Villeurban,team://basketball/lyon_villeurban,/basketball/lyon_villeurban
Maccabi Elite,team://basketball/maccabi_elite,/basketball/maccabi_elite
Manresa,team://basketball/manresa,/basketball/manresa
Maroussi,team://basketball/maroussi,/basketball/maroussi
Masinac Krajlev,team://basketball/masinac_krajlev,/basketball/masinac_krajlev
Mega Aqua Monta,team://basketball/mega_aqua_monta,/basketball/mega_aqua_monta
Menorca,team://basketball/menorca,/basketball/menorca
Mexico,team://basketball/mexico,/basketball/mexico
Minot Skyrockets,team://basketball/minot_skyrockets,/basketball/minot_skyrockets
Mmt Estudiantes,team://basketball/mmt_estudiantes,/basketball/mmt_estudiantes
Montegranaro,team://basketball/montegranaro,/basketball/montegranaro
Montepaschi Siena,team://basketball/montepaschi_siena,/basketball/montepaschi_siena
Murcia,team://basketball/murcia,/basketball/murcia
My Guide Amster,team://basketball/my_guide_amster,/basketball/my_guide_amster
Napredak Rubin,team://basketball/napredak_rubin,/basketball/napredak_rubin
Netherlands,team://basketball/netherlands,/basketball/netherlands
North Shore,team://basketball/north_shore,/basketball/north_shore
Novi Sad,team://basketball/novi_sad,/basketball/novi_sad
NYp Braunschweg,team://basketball/nyp_braunschweg,/basketball/nyp_braunschweg
Odessa,team://basketball/odessa,/basketball/odessa
Oklahoma,team://basketball/oklahoma,/basketball/oklahoma
Oldenburg,team://basketball/oldenburg,/basketball/oldenburg
Olimpia Milano,team://basketball/olimpia_milano,/basketball/olimpia_milano
Olympiacos B.C.,team://basketball/olympiacos_bc,/basketball/olympiacos_bc
Olympiada Patra,team://basketball/olympiada_patra,/basketball/olympiada_patra
Olympia Larissa,team://basketball/olympia_larissa,/basketball/olympia_larissa
Paderborn,team://basketball/paderborn,/basketball/paderborn
Panama,team://basketball/panama,/basketball/panama
Panathinaikos Bc,team://basketball/panathinaikos_bc,/basketball/panathinaikos_bc
Panellinios,team://basketball/panellinios,/basketball/panellinios
Panionios,team://basketball/panionios,/basketball/panionios
Paok,team://basketball/paok,/basketball/paok
Paris Levallois,team://basketball/paris_levallois,/basketball/paris_levallois
Pau Orthez,team://basketball/pau_orthez,/basketball/pau_orthez
Plannja Basket,team://basketball/plannja_basket,/basketball/plannja_basket
Prokom Trefl,team://basketball/prokom_trefl,/basketball/prokom_trefl
Proteas Eka Ael,team://basketball/proteas_eka_ael,/basketball/proteas_eka_ael
Puerto Rico,team://basketball/puerto_rico,/basketball/puerto_rico
Radnicki 034,team://basketball/radnicki_034,/basketball/radnicki_034
Radnicki Invest,team://basketball/radnicki_invest,/basketball/radnicki_invest
Ratiopharm Ulm,team://basketball/ratiopharm_ulm,/basketball/ratiopharm_ulm
Real Madrid,team://basketball/real_madrid,/basketball/real_madrid
Reno Bighorns,team://basketball/reno_bighorns,/basketball/reno_bighorns
Rethymno,team://basketball/rethymno,/basketball/rethymno
Richmond Rhythm,team://basketball/richmond_rhythm,/basketball/richmond_rhythm
Rio Grande Valley Vipers,team://basketball/rio_grande_valley_vipers,/basketball/rio_grande_valley_vipers
Rockford,team://basketball/rockford,/basketball/rockford
Rustavi,team://basketball/rustavi,/basketball/rustavi
Scavolini Pesar,team://basketball/scavolini_pesar,/basketball/scavolini_pesar
Sc Jena,team://basketball/sc_jena,/basketball/sc_jena
Sevilla,team://basketball/sevilla,/basketball/sevilla
Sioux Falls,team://basketball/sioux_falls,/basketball/sioux_falls
Sioux Falls Skyforce,team://basketball/sioux_falls_skyforce,/basketball/sioux_falls_skyforce
Sloga Kraljevo,team://basketball/sloga_kraljevo,/basketball/sloga_kraljevo
SLUC Nancy,team://basketball/sluc_nancy,/basketball/sluc_nancy
Snaidero Udine,team://basketball/snaidero_udine,/basketball/snaidero_udine
Solsonica Rieti,team://basketball/solsonica_rieti,/basketball/solsonica_rieti
South Korea,team://basketball/south_korea,/basketball/south_korea
Spartak Pleven,team://basketball/spartak_pleven,/basketball/spartak_pleven
STB Le Havre,team://basketball/stb_le_havre,/basketball/stb_le_havre
St Louis Swarm,team://basketball/st_louis_swarm,/basketball/st_louis_swarm
St Petersburg,team://basketball/st_petersburg,/basketball/st_petersburg
Strausbourg IG,team://basketball/strausbourg_ig,/basketball/strausbourg_ig
Swisslion Vr_ac,team://basketball/swisslion_vrac,/basketball/swisslion_vrac
Swisslion Vr_ac,team://basketball/swisslion_vr_ac,/basketball/swisslion_vr_ac
Tartu Rock,team://basketball/tartu_rock,/basketball/tartu_rock
Tbb Trier,team://basketball/tbb_trier,/basketball/tbb_trier
Telekom Bonn,team://basketball/telekom_bonn,/basketball/telekom_bonn
Teramo Basket,team://basketball/teramo_basket,/basketball/teramo_basket
Tisettanta Can,team://basketball/tisettanta_can,/basketball/tisettanta_can
Trenton Stars,team://basketball/trenton_stars,/basketball/trenton_stars
Tulsa 66ers,team://basketball/tulsa_66ers,/basketball/tulsa_66ers
U Mobitelco,team://basketball/u_mobitelco,/basketball/u_mobitelco
Unicaja Malaga,team://basketball/unicaja_malaga,/basketball/unicaja_malaga
United States,team://basketball/united_states,/basketball/united_states
Upim Bologna,team://basketball/upim_bologna,/basketball/upim_bologna
Ural Great,team://basketball/ural_great,/basketball/ural_great
Uruguay,team://basketball/uruguay,/basketball/uruguay
Usce Vizura,team://basketball/usce_vizura,/basketball/usce_vizura
Utah Flash,team://basketball/utah_flash,/basketball/utah_flash
Valencia,team://basketball/valencia,/basketball/valencia
Valladolid,team://basketball/valladolid,/basketball/valladolid
Venezuela,team://basketball/venezuela,/basketball/venezuela
Vichy,team://basketball/vichy,/basketball/vichy
Virgin Islands,team://basketball/virgin_islands,/basketball/virgin_islands
Virtus Bologna,team://basketball/virtus_bologna,/basketball/virtus_bologna
Vitoria,team://basketball/vitoria,/basketball/vitoria
Waikiki,team://basketball/waikiki,/basketball/waikiki
West Oahu,team://basketball/west_oahu,/basketball/west_oahu
Wt Tubingen,team://basketball/wt_tubingen,/basketball/wt_tubingen
Zalgiris,team://basketball/zalgiris,/basketball/zalgiris
Zdravlje Actavi,team://basketball/zdravlje_actavi,/basketball/zdravlje_actavi
Zlatorog,team://basketball/zlatorog,/basketball/zlatorog
BC Lions,team://cfl/bc_lions,/cfl/bc_lions
Calgary Stampeders,team://cfl/calgary_stampeders,/cfl/calgary_stampeders
Edmonton Eskimos,team://cfl/edmonton_eskimos,/cfl/edmonton_eskimos
Hamilton Tiger-Cats,team://cfl/hamilton_tiger_cats,/cfl/hamilton_tiger_cats
Montreal Alouettes,team://cfl/montreal_alouettes,/cfl/montreal_alouettes
Saskatchewan Roughriders,team://cfl/saskatchewan_roughriders,/cfl/saskatchewan_roughriders
Toronto Argonauts,team://cfl/toronto_argonauts,/cfl/toronto_argonauts
Winnipeg Blue Bombers,team://cfl/winnipeg_blue_bombers,/cfl/winnipeg_blue_bombers
Bar,team://formula_one/bar,/formula_one/bar
BMW Sauber,team://formula_one/bmw_sauber,/formula_one/bmw_sauber
Ferrari,team://formula_one/ferrari,/formula_one/ferrari
Force India,team://formula_one/force_india,/formula_one/force_india
Honda,team://formula_one/honda,/formula_one/honda
HRT Cosworth,team://formula_one/hrt_cosworth,/formula_one/hrt_cosworth
Jordan,team://formula_one/jordan,/formula_one/jordan
Lotus ,team://formula_one/lotus,/formula_one/lotus
McLaren,team://formula_one/mclaren,/formula_one/mclaren
Mercedes GP,team://formula_one/mercedes_gp,/formula_one/mercedes_gp
Minardi,team://formula_one/minardi,/formula_one/minardi
Red Bull,team://formula_one/red_bull,/formula_one/red_bull
Renault,team://formula_one/renault,/formula_one/renault
STR Ferrari,team://formula_one/str_ferrari,/formula_one/str_ferrari
Superag,team://formula_one/superag,/formula_one/superag
Toyota,team://formula_one/toyota,/formula_one/toyota
Virgin,team://formula_one/virgin,/formula_one/virgin
Williams,team://formula_one/williams,/formula_one/williams
Alaska Aces,team://hockey/alaska_aces,/hockey/alaska_aces
Albany River Rats,team://hockey/albany_river_rats,/hockey/albany_river_rats
Anchorage,team://hockey/anchorage,/hockey/anchorage
Augusta Lynx,team://hockey/augusta_lynx,/hockey/augusta_lynx
Bakersfield,team://hockey/bakersfield,/hockey/bakersfield
Bakersfield Condors,team://hockey/bakersfield_condors,/hockey/bakersfield_condors
Billings Bulls,team://hockey/billings_bulls,/hockey/billings_bulls
Binghamton Senators,team://hockey/binghamton_senators,/hockey/binghamton_senators
Bismarck Bobcats,team://hockey/bismarck_bobcats,/hockey/bismarck_bobcats
Bloomington Thunder,team://hockey/bloomington_thunder,/hockey/bloomington_thunder
Bozeman Icedogs,team://hockey/bozeman_icedogs,/hockey/bozeman_icedogs
Bridgeport Sound Tigers,team://hockey/bridgeport_sound_tigers,/hockey/bridgeport_sound_tigers
Cape Fear,team://hockey/cape_fear,/hockey/cape_fear
Capital Centre Pride,team://hockey/capital_centre_pride,/hockey/capital_centre_pride
Central,team://hockey/central,/hockey/central
Charlotte Checkers,team://hockey/charlotte_checkers,/hockey/charlotte_checkers
Chicago Freeze,team://hockey/chicago_freeze,/hockey/chicago_freeze
Chicago Wolves,team://hockey/chicago_wolves,/hockey/chicago_wolves
Cincinnati Cyclones,team://hockey/cincinnati_cyclones,/hockey/cincinnati_cyclones
Cleveland Barons,team://hockey/cleveland_barons,/hockey/cleveland_barons
Compuware Ambassadors,team://hockey/compuware_ambassadors,/hockey/compuware_ambassadors
Dakota Wizards,team://hockey/dakota_wizards,/hockey/dakota_wizards
Danville Wings,team://hockey/danville_wings,/hockey/danville_wings
Dayton Bombers,team://hockey/dayton_bombers,/hockey/dayton_bombers
Des Moines Dragons,team://hockey/des_moines_dragons,/hockey/des_moines_dragons
Elmira Jackals,team://hockey/elmira_jackals,/hockey/elmira_jackals
Fairbanks,team://hockey/fairbanks,/hockey/fairbanks
Fargo-Moorhead Beez,team://hockey/fargo_moorhead_beez,/hockey/fargo_moorhead_beez
Fernie Ghostriders,team://hockey/fernie_ghostriders,/hockey/fernie_ghostriders
Flint Generals,team://hockey/flint_generals,/hockey/flint_generals
Florida Everblades,team://hockey/florida_everblades,/hockey/florida_everblades
Fort Wayne Komets,team://hockey/fort_wayne_komets,/hockey/fort_wayne_komets
Fresno,team://hockey/fresno,/hockey/fresno
Fresno Falcons,team://hockey/fresno_falcons,/hockey/fresno_falcons
Grand Rapids Griffins,team://hockey/grand_rapids_griffins,/hockey/grand_rapids_griffins
Great Falls Americans,team://hockey/great_falls_americans,/hockey/great_falls_americans
Gwinnett Gladiators,team://hockey/gwinnett_gladiators,/hockey/gwinnett_gladiators
Hamilton Bulldogs,team://hockey/hamilton_bulldogs,/hockey/hamilton_bulldogs
Hartford Wolf Pack,team://hockey/hartford_wolf_pack,/hockey/hartford_wolf_pack
Helena,team://hockey/helena,/hockey/helena
Hershey Bears,team://hockey/hershey_bears,/hockey/hershey_bears
Houston Aeros,team://hockey/houston_aeros,/hockey/houston_aeros
Hunstville,team://hockey/hunstville,/hockey/hunstville
Idaho,team://hockey/idaho,/hockey/idaho
Idaho Steelheads,team://hockey/idaho_steelheads,/hockey/idaho_steelheads
Iowa Chops,team://hockey/iowa_chops,/hockey/iowa_chops
Johnstown Chiefs,team://hockey/johnstown_chiefs,/hockey/johnstown_chiefs
Kalamazoo Wings,team://hockey/kalamazoo_wings,/hockey/kalamazoo_wings
Knoxville,team://hockey/knoxville,/hockey/knoxville
Lake Erie Monsters,team://hockey/lake_erie_monsters,/hockey/lake_erie_monsters
Las Vegas Wranglers,team://hockey/las_vegas_wranglers,/hockey/las_vegas_wranglers
Long Beach,team://hockey/long_beach,/hockey/long_beach
Lowell Devils,team://hockey/lowell_devils,/hockey/lowell_devils
Magic City,team://hockey/magic_city,/hockey/magic_city
Manchester Monarchs,team://hockey/manchester_monarchs,/hockey/manchester_monarchs
Manitoba Moose,team://hockey/manitoba_moose,/hockey/manitoba_moose
Milwaukee Admirals,team://hockey/milwaukee_admirals,/hockey/milwaukee_admirals
Mississippi Sea Wolves,team://hockey/mississippi_sea_wolves,/hockey/mississippi_sea_wolves
Muskegon Lumberjacks,team://hockey/muskegon_lumberjacks,/hockey/muskegon_lumberjacks
Norfolk Admirals,team://hockey/norfolk_admirals,/hockey/norfolk_admirals
Ontario Reign,team://hockey/ontario_reign,/hockey/ontario_reign
Peoria Rivermen,team://hockey/peoria_rivermen,/hockey/peoria_rivermen
Philadelphia Phantoms,team://hockey/philadelphia_phantoms,/hockey/philadelphia_phantoms
Phoenix,team://hockey/phoenix,/hockey/phoenix
Phoenix Roadrunners,team://hockey/phoenix_roadrunners,/hockey/phoenix_roadrunners
Pittsburgh Forge,team://hockey/pittsburgh_forge,/hockey/pittsburgh_forge
Port Huron Icehawks,team://hockey/port_huron_icehawks,/hockey/port_huron_icehawks
Portland Pirates,team://hockey/portland_pirates,/hockey/portland_pirates
Providence Bruins,team://hockey/providence_bruins,/hockey/providence_bruins
Quad City Flames,team://hockey/quad_city_flames,/hockey/quad_city_flames
Reading Royals,team://hockey/reading_royals,/hockey/reading_royals
Rochester Americans,team://hockey/rochester_americans,/hockey/rochester_americans
Rockford Icehogs,team://hockey/rockford_icehogs,/hockey/rockford_icehogs
Salina,team://hockey/salina,/hockey/salina
San Antonio Rampage,team://hockey/san_antonio_rampage,/hockey/san_antonio_rampage
San Diego,team://hockey/san_diego,/hockey/san_diego
Saskatchewan Hawks,team://hockey/saskatchewan_hawks,/hockey/saskatchewan_hawks
Siouxland Bombers,team://hockey/siouxland_bombers,/hockey/siouxland_bombers
Soo Indians,team://hockey/soo_indians,/hockey/soo_indians
South Carolina Stingrays,team://hockey/south_carolina_stingrays,/hockey/south_carolina_stingrays
South Dakota Gold,team://hockey/south_dakota_gold,/hockey/south_dakota_gold
Springfield Falcons,team://hockey/springfield_falcons,/hockey/springfield_falcons
Springfield Junior Blues,team://hockey/springfield_junior_blues,/hockey/springfield_junior_blues
Springfield Spirit,team://hockey/springfield_spirit,/hockey/springfield_spirit
Stockton Thunder,team://hockey/stockton_thunder,/hockey/stockton_thunder
Syracuse Crunch,team://hockey/syracuse_crunch,/hockey/syracuse_crunch
Texas Tornado,team://hockey/texas_tornado,/hockey/texas_tornado
Toledo Walleye,team://hockey/toledo_walleye,/hockey/toledo_walleye
Toronto Marlins,team://hockey/toronto_marlins,/hockey/toronto_marlins
Trenton Devils,team://hockey/trenton_devils,/hockey/trenton_devils
Tupelo,team://hockey/tupelo,/hockey/tupelo
Us National,team://hockey/us_national,/hockey/us_national
Utah Grizzlies,team://hockey/utah_grizzlies,/hockey/utah_grizzlies
Victoria Salmon Kings,team://hockey/victoria_salmon_kings,/hockey/victoria_salmon_kings
Wheeling Nailers,team://hockey/wheeling_nailers,/hockey/wheeling_nailers
Wichita Falls,team://hockey/wichita_falls,/hockey/wichita_falls
Wilkes Barre Penguins,team://hockey/wilkes_barre_penguins,/hockey/wilkes_barre_penguins
Winnipeg,team://hockey/winnipeg,/hockey/winnipeg
Winston Salem,team://hockey/winston_salem,/hockey/winston_salem
Worcester Sharks,team://hockey/worcester_sharks,/hockey/worcester_sharks
Bloomington Thunder,team://ihl/bloomington_thunder,/ihl/bloomington_thunder
Flint Generals,team://ihl/flint_generals,/ihl/flint_generals
Fort Wayne Komets,team://ihl/fort_wayne_komets,/ihl/fort_wayne_komets
Kalamazoo Wings,team://ihl/kalamazoo_wings,/ihl/kalamazoo_wings
Muskegon Lumberjacks,team://ihl/muskegon_lumberjacks,/ihl/muskegon_lumberjacks
Port Huron Icehawks,team://ihl/port_huron_icehawks,/ihl/port_huron_icehawks
